Class,Method,Inferred Type,Original Type,Source Code,Comments
Sidekiq::Client,middleware,() { (Sidekiq::Middleware::Chain) -> XXX } -> Sidekiq::Middleware::Chain,,"def middleware(&block)
      @chain ||= Sidekiq.client_middleware
      if block_given?
        @chain = @chain.dup
        yield @chain
      end
      @chain
    end","##
# Define client-side middleware:
#
#   client = Sidekiq::Client.new
#   client.middleware do |chain|
#     chain.use MyClientMiddleware
#   end
#   client.push('class' => 'SomeWorker', 'args' => [1,2,3])
#
# All client instances default to the globally-defined
# Sidekiq.client_middleware but you can change as necessary.
#
"
Sidekiq::Client,initialize,(?[ with: () {(XXX) -> XXX} -> XXX ]) -> self,,"def initialize(redis_pool = nil)
      @redis_pool = redis_pool || Thread.current[:sidekiq_via_pool] || Sidekiq.redis_pool
    end","# Sidekiq::Client normally uses the default Redis pool but you may
# pass a custom ConnectionPool if you want to shard your
# Sidekiq jobs across several Redis instances (for scalability
# reasons, e.g.)
#
#   Sidekiq::Client.new(ConnectionPool.new { Redis.new })
#
# Generally this is only needed for very large Sidekiq installs processing
# thousands of jobs per second.  I don't recommend sharding unless you
# cannot scale any other way (e.g. splitting your app into smaller apps).
"
Sidekiq::Client,push,"(([ []: (String) -> XXX ] and [ []=: (String, Number) -> XXX ] and [ []=: (String, String) -> XXX ] and [ delete: (String) -> XXX ] and [ is_a?: (Class) -> XXX ] and [ key?: (String) -> XXX ] and [ merge: (Hash<String, (Number or XXX or XXX)>) -> XXX ])) -> nil",,"def push(item)
      normed = normalize_item(item)
      payload = process_single(item[""class""], normed)

      if payload
        raw_push([payload])
        payload[""jid""]
      end
    end","##
# The main method used to push a job to Redis.  Accepts a number of options:
#
#   queue - the named queue to use, default 'default'
#   class - the worker class to call, required
#   args - an array of simple arguments to the perform method, must be JSON-serializable
#   at - timestamp to schedule the job (optional), must be Numeric (e.g. Time.now.to_f)
#   retry - whether to retry this job if it fails, default true or an integer number of retries
#   backtrace - whether to save any error backtrace, default false
#
# If class is set to the class name, the jobs' options will be based on Sidekiq's default
# worker options. Otherwise, they will be based on the job class's options.
#
# Any options valid for a worker class's sidekiq_options are also available here.
#
# All options must be strings, not symbols.  NB: because we are serializing to JSON, all
# symbols in 'args' will be converted to strings.  Note that +backtrace: true+ can take quite a bit of
# space in Redis; a large volume of failing jobs can start Redis swapping if you aren't careful.
#
# Returns a unique Job ID.  If middleware stops the job, nil will be returned instead.
#
# Example:
#   push('queue' => 'my_queue', 'class' => MyWorker, 'args' => ['foo', 1, :bat => 'bar'])
#
"
Sidekiq::Client,push_bulk,"(([ []: (String) -> XXX ] and [ []=: (String, Number) -> XXX ] and [ []=: (String, String) -> XXX ] and [ delete: (String) -> XXX ] and [ is_a?: (Class) -> XXX ] and [ key?: (String) -> XXX ] and [ merge: (Hash<String, (Number or XXX or XXX)>) -> XXX ])) -> []",,"def push_bulk(items)
      arg = items[""args""].first
      return [] unless arg # no jobs to push
      raise ArgumentError, ""Bulk arguments must be an Array of Arrays: [[1], [2]]"" unless arg.is_a?(Array)

      at = items.delete(""at"")
      raise ArgumentError, ""Job 'at' must be a Numeric or an Array of Numeric timestamps"" if at && (Array(at).empty? || !Array(at).all?(Numeric))

      normed = normalize_item(items)
      payloads = items[""args""].map.with_index { |args, index|
        copy = normed.merge(""args"" => args, ""jid"" => SecureRandom.hex(12), ""enqueued_at"" => Time.now.to_f)
        copy[""at""] = (at.is_a?(Array) ? at[index] : at) if at

        result = process_single(items[""class""], copy)
        result || nil
      }.compact

      raw_push(payloads) unless payloads.empty?
      payloads.collect { |payload| payload[""jid""] }
    end","##
# Push a large number of jobs to Redis. This method cuts out the redis
# network round trip latency.  I wouldn't recommend pushing more than
# 1000 per call but YMMV based on network quality, size of job args, etc.
# A large number of jobs can cause a bit of Redis command processing latency.
#
# Takes the same arguments as #push except that args is expected to be
# an Array of Arrays.  All other keys are duplicated for each job.  Each job
# is run through the client middleware pipeline and each job gets its own Job ID
# as normal.
#
# Returns an array of the of pushed jobs' jids.  The number of jobs pushed can be less
# than the number given if the middleware stopped processing for one or more jobs.
"
[s]Sidekiq::Client,via,([ nil?: () -> XXX ]) { () -> XXX } -> XXX,,"def self.via(pool)
      raise ArgumentError, ""No pool given"" if pool.nil?
      current_sidekiq_pool = Thread.current[:sidekiq_via_pool]
      Thread.current[:sidekiq_via_pool] = pool
      yield
    ensure
      Thread.current[:sidekiq_via_pool] = current_sidekiq_pool
    end","# Allows sharding of jobs across any number of Redis instances.  All jobs
# defined within the block will use the given Redis connection pool.
#
#   pool = ConnectionPool.new { Redis.new }
#   Sidekiq::Client.via(pool) do
#     SomeWorker.perform_async(1,2,3)
#     SomeOtherWorker.perform_async(1,2,3)
#   end
#
# Generally this is only needed for very large Sidekiq installs processing
# thousands of jobs per second.  I do not recommend sharding unless
# you cannot scale any other way (e.g. splitting your app into smaller apps).
"
Sidekiq::Client,raw_push,(([ first: () -> XXX ] and [ map: () {(XXX) -> XXX} -> XXX ])) -> true,,"def raw_push(payloads)
      @redis_pool.with do |conn|
        conn.multi do
          atomic_push(conn, payloads)
        end
      end
      true
    end",""
Sidekiq::Client,atomic_push,"(Redis, ([ first: () -> XXX ] and [ map: () {(XXX) -> XXX} -> XXX ])) -> XXX",,"def atomic_push(conn, payloads)
      if payloads.first.key?(""at"")
        conn.zadd(""schedule"", payloads.map { |hash|
          at = hash.delete(""at"").to_s
          [at, Sidekiq.dump_json(hash)]
        })
      else
        queue = payloads.first[""queue""]
        now = Time.now.to_f
        to_push = payloads.map { |entry|
          entry[""enqueued_at""] = now
          Sidekiq.dump_json(entry)
        }
        conn.sadd(""queues"", queue)
        conn.lpush(""queue:#{queue}"", to_push)
      end
    end",""
Sidekiq::Client,process_single,"(XXX, [ []: (String) -> XXX ]) -> XXX",,"def process_single(worker_class, item)
      queue = item[""queue""]

      middleware.invoke(worker_class, item, queue, @redis_pool) do
        item
      end
    end",""
Sidekiq::Client,normalize_item,"(([ []: (String) -> XXX ] and [ []=: (String, Number) -> XXX ] and [ []=: (String, String) -> XXX ] and [ delete: (String) -> XXX ] and [ is_a?: (Class) -> XXX ] and [ key?: (String) -> XXX ] and [ merge: (Hash<String, (Number or XXX or XXX)>) -> XXX ])) -> ([ []: (String) -> XXX ] and [ []=: (String, Number) -> XXX ] and [ []=: (String, String) -> XXX ] and [ delete: (String) -> XXX ] and [ is_a?: (Class) -> XXX ] and [ key?: (String) -> XXX ] and [ merge: (Hash<String, (Number or XXX or XXX)>) -> XXX ])",,"def normalize_item(item)
      # 6.0.0 push_bulk bug, #4321
      # TODO Remove after a while...
      item.delete(""at"") if item.key?(""at"") && item[""at""].nil?

      raise(ArgumentError, ""Job must be a Hash with 'class' and 'args' keys: { 'class' => SomeWorker, 'args' => ['bob', 1, :foo => 'bar'] }"") unless item.is_a?(Hash) && item.key?(""class"") && item.key?(""args"")
      raise(ArgumentError, ""Job args must be an Array"") unless item[""args""].is_a?(Array)
      raise(ArgumentError, ""Job class must be either a Class or String representation of the class name"") unless item[""class""].is_a?(Class) || item[""class""].is_a?(String)
      raise(ArgumentError, ""Job 'at' must be a Numeric timestamp"") if item.key?(""at"") && !item[""at""].is_a?(Numeric)
      raise(ArgumentError, ""Job tags must be an Array"") if item[""tags""] && !item[""tags""].is_a?(Array)
      # raise(ArgumentError, ""Arguments must be native JSON types, see https://github.com/mperham/sidekiq/wiki/Best-Practices"") unless JSON.load(JSON.dump(item['args'])) == item['args']

      # merge in the default sidekiq_options for the item's class and/or wrapped element
      # this allows ActiveJobs to control sidekiq_options too.
      defaults = normalized_hash(item[""class""])
      defaults = defaults.merge(item[""wrapped""].get_sidekiq_options) if item[""wrapped""].respond_to?(""get_sidekiq_options"")
      item = defaults.merge(item)

      item[""class""] = item[""class""].to_s
      item[""queue""] = item[""queue""].to_s
      item[""jid""] ||= SecureRandom.hex(12)
      item[""created_at""] ||= Time.now.to_f

      item
    end",""
[s]Sidekiq::Client,push,"(([ []: (String) -> XXX ] and [ []=: (String, Number) -> XXX ] and [ []=: (String, String) -> XXX ] and [ delete: (String) -> XXX ] and [ is_a?: (Class) -> XXX ] and [ key?: (String) -> XXX ] and [ merge: (Hash<String, (Number or XXX or XXX)>) -> XXX ])) -> nil",,"def push(item)
        new.push(item)
      end",""
[s]Sidekiq::Client,push_bulk,"(([ []: (String) -> XXX ] and [ []=: (String, Number) -> XXX ] and [ []=: (String, String) -> XXX ] and [ delete: (String) -> XXX ] and [ is_a?: (Class) -> XXX ] and [ key?: (String) -> XXX ] and [ merge: (Hash<String, (Number or XXX or XXX)>) -> XXX ])) -> []",,"def push_bulk(items)
        new.push_bulk(items)
      end",""
[s]Sidekiq::Client,enqueue_in,"([ to_f: () -> XXX ], (Sidekiq::Worker::ClassMethods or Sidekiq::Worker::Setter), *XXX) -> XXX",,"def enqueue_in(interval, klass, *args)
        klass.perform_in(interval, *args)
      end","# Example usage:
#   Sidekiq::Client.enqueue_in(3.minutes, MyWorker, 'foo', 1, :bat => 'bar')
#
"
Sidekiq::ExceptionHandler::Logger,call,"(([ backtrace: () -> XXX ] and [ message: () -> XXX ]), [ empty?: () -> XXX ]) -> nil",,"def call(ex, ctx)
        Sidekiq.logger.warn(Sidekiq.dump_json(ctx)) unless ctx.empty?
        Sidekiq.logger.warn(""#{ex.class.name}: #{ex.message}"")
        Sidekiq.logger.warn(ex.backtrace.join(""\n"")) unless ex.backtrace.nil?
      end",""
Sidekiq::ExceptionHandler,handle_exception,"([ backtrace: () -> XXX ], ?XXX) -> XXX",,"def handle_exception(ex, ctx = {})
      Sidekiq.error_handlers.each do |handler|
        handler.call(ex, ctx)
      rescue => ex
        Sidekiq.logger.error ""!!! ERROR HANDLER THREW AN ERROR !!!""
        Sidekiq.logger.error ex
        Sidekiq.logger.error ex.backtrace.join(""\n"") unless ex.backtrace.nil?
      end
    end",""
Sidekiq::BasicFetch,initialize,"({ strict: [ !: () -> XXX ], queues: [ map: () {(XXX) -> XXX} -> XXX ] }) -> self",,"def initialize(options)
      @strictly_ordered_queues = !!options[:strict]
      @queues = options[:queues].map { |q| ""queue:#{q}"" }
      if @strictly_ordered_queues
        @queues.uniq!
        @queues << TIMEOUT
      end
    end",""
Sidekiq::BasicFetch,retrieve_work,() -> nil,,"def retrieve_work
      work = Sidekiq.redis { |conn| conn.brpop(*queues_cmd) }
      UnitOfWork.new(*work) if work
    end",""
Sidekiq::BasicFetch,queues_cmd,() -> XXX,,"def queues_cmd
      if @strictly_ordered_queues
        @queues
      else
        queues = @queues.shuffle!.uniq
        queues << TIMEOUT
        queues
      end
    end","# Creating the Redis#brpop command takes into account any
# configured queue weights. By default Redis#brpop returns
# data from the first queue that has pending elements. We
# recreate the queue command each time we invoke Redis#brpop
# to honor weights and avoid queue starvation.
"
[s]Sidekiq::BasicFetch,bulk_requeue,"(([ each: () {(XXX) -> XXX} -> XXX ] and [ empty?: () -> XXX ] and [ size: () -> XXX ]), XXX) -> nil",,"def self.bulk_requeue(inprogress, options)
      return if inprogress.empty?

      Sidekiq.logger.debug { ""Re-queueing terminated jobs"" }
      jobs_to_requeue = RDL.type_cast({}, ""Hash<Sidekiq::Queue, Array<Sidekiq::Job>>"")
      inprogress.each do |unit_of_work|
        jobs_to_requeue[unit_of_work.queue] ||= RDL.type_cast([], ""Array<Sidekiq::Job>"")
        jobs_to_requeue[unit_of_work.queue] << unit_of_work.job
      end

      Sidekiq.redis do |conn|
        conn.pipelined do
          jobs_to_requeue.each do |queue, jobs|
            conn.rpush(queue, jobs)
          end
        end
      end
      Sidekiq.logger.info(""Pushed #{inprogress.size} jobs back to Redis"")
    rescue => ex
      Sidekiq.logger.warn(""Failed to requeue #{inprogress.size} jobs: #{ex.message}"")
    end","# By leaving this as a class method, it can be pluggable and used by the Manager actor. Making it
# an instance method will make it async to the Fetcher actor
"
Sidekiq::JobLogger,initialize,(?Sidekiq::Logger) -> self,,"def initialize(logger = Sidekiq.logger)
      @logger = logger
    end",""
Sidekiq::JobLogger,call,"(XXX, XXX) { () -> XXX } -> XXX",,"def call(item, queue)
      start = ::Process.clock_gettime(::Process::CLOCK_MONOTONIC)
      @logger.info(""start"")

      yield

      with_elapsed_time_context(start) do
        @logger.info(""done"")
      end
    rescue Exception
      with_elapsed_time_context(start) do
        @logger.info(""fail"")
      end

      raise
    end",""
Sidekiq::JobLogger,prepare,([ []: (String) -> XXX ]) { XXX } -> XXX,,"def prepare(job_hash, &block)
      level = job_hash[""log_level""]
      if level
        @logger.log_at(level) do
          Sidekiq::Context.with(job_hash_context(job_hash), &block)
        end
      else
        Sidekiq::Context.with(job_hash_context(job_hash), &block)
      end
    end",""
Sidekiq::JobLogger,job_hash_context,"([ []: (String) -> XXX ]) -> { class: XXX, jid: XXX, bid: XXX, tags: XXX }",,"def job_hash_context(job_hash)
      # If we're using a wrapper class, like ActiveJob, use the ""wrapped""
      # attribute to expose the underlying thing.
      h = {
        class: job_hash[""wrapped""] || job_hash[""class""],
        jid: job_hash[""jid""],
      }
      h[:bid] = job_hash[""bid""] if job_hash[""bid""]
      h[:tags] = job_hash[""tags""] if job_hash[""tags""]
      h
    end",""
Sidekiq::JobLogger,with_elapsed_time_context,(Number) { XXX } -> XXX,,"def with_elapsed_time_context(start, &block)
      Sidekiq::Context.with(elapsed_time_context(start), &block)
    end",""
Sidekiq::JobLogger,elapsed_time_context,(Number) -> { elapsed: String },,"def elapsed_time_context(start)
      {elapsed: elapsed(start).to_s}
    end",""
Sidekiq::JobLogger,elapsed,(Number) -> Number,,"def elapsed(start)
      (::Process.clock_gettime(::Process::CLOCK_MONOTONIC) - start).round(3)
    end",""
Sidekiq::JobRetry,initialize,(?XXX) -> self,,"def initialize(options = {})
      @max_retries = Sidekiq.options.merge(options).fetch(:max_retries, DEFAULT_MAX_RETRY_ATTEMPTS)
    end",""
Sidekiq::JobRetry,global,"(XXX, XXX) { () -> XXX } -> XXX",,"def global(jobstr, queue)
      yield
    rescue Handled => ex
      raise ex
    rescue Sidekiq::Shutdown => ey
      # ignore, will be pushed back onto queue during hard_shutdown
      raise ey
    rescue Exception => e
      # ignore, will be pushed back onto queue during hard_shutdown
      raise Sidekiq::Shutdown if exception_caused_by_shutdown?(e)

      msg = Sidekiq.load_json(jobstr)
      if msg[""retry""]
        attempt_retry(nil, msg, queue, e)
      else
        Sidekiq.death_handlers.each do |handler|
          handler.call(msg, e)
        rescue => handler_ex
          handle_exception(handler_ex, {context: ""Error calling death handler"", job: msg})
        end
      end

      raise Handled
    end","# The global retry handler requires only the barest of data.
# We want to be able to retry as much as possible so we don't
# require the worker to be instantiated.
"
Sidekiq::JobRetry,attempt_retry,"(XXX, ([ []: (String) -> XXX ] and [ []=: (String, (XXX or XXX)) -> XXX ] and [ []=: (String, XXX) -> XXX ]), XXX, ([ backtrace: () -> XXX ] and [ message: () -> XXX ])) -> XXX",,"def attempt_retry(worker, msg, queue, exception)
      max_retry_attempts = retry_attempts_from(msg[""retry""], @max_retries)

      msg[""queue""] = (msg[""retry_queue""] || queue)

      m = exception_message(exception)
      if m.respond_to?(:scrub!)
        m.force_encoding(""utf-8"")
        m.scrub!
      end

      msg[""error_message""] = m
      msg[""error_class""] = exception.class.name
      count = if msg[""retry_count""]
        msg[""retried_at""] = Time.now.to_f
        msg[""retry_count""] += 1
      else
        msg[""failed_at""] = Time.now.to_f
        msg[""retry_count""] = 0
      end

      if msg[""backtrace""]
        lines = if msg[""backtrace""] == true
          exception.backtrace
        else
          exception.backtrace[0...msg[""backtrace""].to_i]
        end

        msg[""error_backtrace""] = compress_backtrace(lines)
      end

      if count < max_retry_attempts
        delay = delay_for(worker, count, exception)
        # Logging here can break retries if the logging device raises ENOSPC #3979
        # logger.debug { ""Failure! Retry #{count} in #{delay} seconds"" }
        retry_at = Time.now.to_f + delay
        payload = Sidekiq.dump_json(msg)
        Sidekiq.redis do |conn|
          conn.zadd(""retry"", retry_at.to_s, payload)
        end
      else
        # Goodbye dear message, you (re)tried your best I'm sure.
        retries_exhausted(worker, msg, exception)
      end
    end","# Note that +worker+ can be nil here if an error is raised before we can
# instantiate the worker instance.  All access must be guarded and
# best effort.
"
Sidekiq::JobRetry,send_to_morgue,([ []: (String) -> XXX ]) -> true,,"def send_to_morgue(msg)
      logger.info { ""Adding dead #{msg[""class""]} job #{msg[""jid""]}"" }
      payload = Sidekiq.dump_json(msg)
      DeadSet.new.kill(payload, notify_failure: false)
    end",""
Sidekiq::JobRetry,retry_attempts_from,"([ is_a?: (Class) -> XXX ], [ is_a?: (Class) -> XXX ]) -> [ is_a?: (Class) -> XXX ]",,"def retry_attempts_from(msg_retry, default)
      if msg_retry.is_a?(Integer)
        msg_retry
      else
        default
      end
    end",""
Sidekiq::JobRetry,seconds_to_delay,(Number) -> Number,,"def seconds_to_delay(count)
      (count**4) + 15 + (rand(30) * (count + 1))
    end","# delayed_job uses the same basic formula
"
Sidekiq::JobRetry,exception_caused_by_shutdown?,"(([ cause: () -> XXX ] and [ object_id: () -> XXX ]), ?([ <<: (XXX) -> XXX ] and [ include?: (XXX) -> XXX ])) -> false",,"def exception_caused_by_shutdown?(e, checked_causes = [])
      return false unless e.cause

      # Handle circular causes
      checked_causes << e.object_id
      return false if checked_causes.include?(e.cause.object_id)

      e.cause.instance_of?(Sidekiq::Shutdown) ||
        exception_caused_by_shutdown?(e.cause, checked_causes)
    end",""
Sidekiq::JobRetry,exception_message,([ message: () -> XXX ]) -> String,,"def exception_message(exception)
      # App code can stuff all sorts of crazy binary data into the error message
      # that won't convert to JSON.
      exception.message.to_s[0, 10_000]
    rescue
      +""!!! ERROR MESSAGE THREW AN ERROR !!!""
    end","# Extract message from exception.
# Set a default if the message raises an error
"
Sidekiq::JobRetry,compress_backtrace,(XXX) -> String,,"def compress_backtrace(backtrace)
      serialized = Sidekiq.dump_json(backtrace)
      compressed = Zlib::Deflate.deflate(serialized)
      Base64.encode64(compressed)
    end",""
Sidekiq::Launcher,initialize,"(({  } and { timeout: Number, fetch: [ bulk_requeue: ([], XXX) -> XXX ], tag: XXX, concurrency: XXX, queues: [ uniq: () -> XXX ], labels: XXX })) -> self",,"def initialize(options)
      @manager = Sidekiq::Manager.new(options)
      @poller = Sidekiq::Scheduled::Poller.new
      @done = false
      @options = options
    end",""
Sidekiq::Launcher,run,() -> Set<Sidekiq::Processor>,,"def run
      @thread = safe_thread(""heartbeat"", &method(:start_heartbeat))
      @poller.start
      @manager.start
    end",""
Sidekiq::Launcher,quiet,() -> nil,,"def quiet
      @done = true
      @manager.quiet
      @poller.terminate
    end","# Stops this instance from processing any more jobs,
#
"
Sidekiq::Launcher,stop,() -> nil,,"def stop
      deadline = ::Process.clock_gettime(::Process::CLOCK_MONOTONIC) + @options[:timeout]

      @done = true
      @manager.quiet
      @poller.terminate

      @manager.stop(deadline)

      # Requeue everything in case there was a worker who grabbed work while stopped
      # This call is a no-op in Sidekiq but necessary for Sidekiq Pro.
      strategy = (@options[:fetch] || Sidekiq::BasicFetch)
      strategy.bulk_requeue([], @options)

      clear_heartbeat
    end","# Shuts down the process.  This method does not
# return until all work is complete and cleaned up.
# It can take up to the timeout to complete.
"
Sidekiq::Launcher,stopping?,() -> (false or true),,"def stopping?
      @done
    end",""
Sidekiq::Launcher,start_heartbeat,() -> XXX,,"def start_heartbeat
      loop do
        heartbeat
        sleep 5
      end
      Sidekiq.logger.info(""Heartbeat stopping..."")
    end",""
Sidekiq::Launcher,clear_heartbeat,() -> nil,,"def clear_heartbeat
      # Remove record from Redis since we are shutting down.
      # Note we don't stop the heartbeat thread; if the process
      # doesn't actually exit, it'll reappear in the Web UI.
      Sidekiq.redis do |conn|
        conn.pipelined do
          conn.srem(""processes"", identity)
          conn.del(""#{identity}:workers"")
        end
      end
    rescue
      # best effort, ignore network errors
    end",""
Sidekiq::Launcher,heartbeat,() -> XXX,,"def heartbeat
      $0 = PROCTITLES.map { |proc| proc.call(self, to_data) }.compact.join("" "")

      ❤
    end",""
Sidekiq::Launcher,to_data,"() -> Hash<String, (Number or String or XXX or XXX or XXX or XXX)>",,"def to_data
      @data ||= begin
        {
          ""hostname"" => hostname,
          ""started_at"" => Time.now.to_f,
          ""pid"" => ::Process.pid,
          ""tag"" => @options[:tag] || """",
          ""concurrency"" => @options[:concurrency],
          ""queues"" => @options[:queues].uniq,
          ""labels"" => @options[:labels],
          ""identity"" => identity,
        }
      end
    end",""
Sidekiq::Launcher,to_json,() -> (XXX or XXX),,"def to_json
      @json ||= begin
        # this data changes infrequently so dump it to a string
        # now so we don't need to dump it every heartbeat.
        Sidekiq.dump_json(to_data)
      end
    end",""
[s]Sidekiq::Context,with,([ each_key: () {(XXX) -> XXX} -> XXX ]) { () -> XXX } -> XXX,,"def self.with(hash)
      current.merge!(hash)
      yield
    ensure
      hash.each_key { |key| current.delete(key) }
    end",""
[s]Sidekiq::Context,current,() -> XXX,,"def self.current
      Thread.current[:sidekiq_context] ||= {}
    end",""
Sidekiq::LoggingUtils,debug?,() -> (false or true),,"def debug?
      level >= 0
    end",""
Sidekiq::LoggingUtils,info?,() -> (false or true),,"def info?
      level >= 1
    end",""
Sidekiq::LoggingUtils,warn?,() -> (false or true),,"def warn?
      level >= 2
    end",""
Sidekiq::LoggingUtils,error?,() -> (false or true),,"def error?
      level >= 3
    end",""
Sidekiq::LoggingUtils,fatal?,() -> (false or true),,"def fatal?
      level >= 4
    end",""
Sidekiq::LoggingUtils,local_level,() -> XXX,,"def local_level
      Thread.current[:sidekiq_log_level]
    end",""
Sidekiq::LoggingUtils,local_level=,([ inspect: () -> XXX ]) -> XXX,,"def local_level=(level)
      case level
      when Integer
        Thread.current[:sidekiq_log_level] = level
      when Symbol, String
        Thread.current[:sidekiq_log_level] = LEVELS[level.to_s]
      when nil
        Thread.current[:sidekiq_log_level] = nil
      else
        raise ArgumentError, ""Invalid log level: #{level.inspect}""
      end
    end",""
Sidekiq::LoggingUtils,log_at,([ inspect: () -> XXX ]) { () -> XXX } -> XXX,,"def log_at(level)
      old_local_level = local_level
      self.local_level = level
      yield
    ensure
      self.local_level = old_local_level
    end","# Change the thread-local level for the duration of the given block.
"
Sidekiq::Logger::Formatters::Base,tid,() -> Number,,"def tid
          Thread.current[""sidekiq_tid""] ||= (Thread.current.object_id ^ ::Process.pid).to_s(36)
        end",""
Sidekiq::Logger::Formatters::Base,ctx,() -> XXX,,"def ctx
          Sidekiq::Context.current
        end",""
Sidekiq::Logger::Formatters::Base,format_context,() -> String,,"def format_context
          if ctx.any?
            "" "" + ctx.compact.map { |k, v|
              case v
              when Array
                ""#{k}=#{v.join("","")}""
              else
                ""#{k}=#{v}""
              end
            }.join("" "")
          end
        end",""
Sidekiq::Logger::Formatters::Pretty,call,"(XXX, Time, String, XXX) -> String",,"def call(severity, time, program_name, message)
          ""#{time.utc.iso8601(3)} pid=#{::Process.pid} tid=#{tid}#{format_context} #{severity}: #{message}\n""
        end",""
Sidekiq::Logger::Formatters::WithoutTimestamp,call,"(XXX, XXX, String, XXX) -> String",,"def call(severity, time, program_name, message)
          ""pid=#{::Process.pid} tid=#{tid}#{format_context} #{severity}: #{message}\n""
        end",""
Sidekiq::Logger::Formatters::JSON,call,"(XXX, Time, String, XXX) -> XXX",,"def call(severity, time, program_name, message)
          hash = {
            ts: time.utc.iso8601(3),
            pid: ::Process.pid,
            tid: tid,
            lvl: severity,
            msg: message,
          }
          c = ctx
          hash[""ctx""] = c unless c.empty?

          Sidekiq.dump_json(hash) << ""\n""
        end",""
Sidekiq::Manager,initialize,(?([ []: (:fetch) -> XXX ] and {  })) -> self,,"def initialize(options = {})
      logger.debug { options.inspect }
      @options = options
      @count = options[:concurrency] || 10
      raise ArgumentError, ""Concurrency of #{@count} is not supported"" if @count < 1

      @done = false
      @workers = RDL.type_cast(Set.new, ""Set<Sidekiq::Processor>"")
      @count.times do
        @workers << Processor.new(self)
      end
      @plock = Mutex.new
    end",""
Sidekiq::Manager,start,() -> Set<Sidekiq::Processor>,,"def start
      @workers.each do |x|
        x.start
      end
    end",""
Sidekiq::Manager,quiet,() -> nil,,"def quiet
      return if @done
      @done = true

      logger.info { ""Terminating quiet workers"" }
      @workers.each { |x| x.terminate }
      fire_event(:quiet, reverse: true)
    end",""
Sidekiq::Manager,stop,([ -: (Number) -> XXX ]) -> Set<Sidekiq::Processor>,,"def stop(deadline)
      quiet
      fire_event(:shutdown, reverse: true)

      # some of the shutdown events can be async,
      # we don't have any way to know when they're done but
      # give them a little time to take effect
      sleep PAUSE_TIME
      return if @workers.empty?

      logger.info { ""Pausing to allow workers to finish..."" }
      remaining = deadline - ::Process.clock_gettime(::Process::CLOCK_MONOTONIC)
      while remaining > PAUSE_TIME
        return if @workers.empty?
        sleep PAUSE_TIME
        remaining = deadline - ::Process.clock_gettime(::Process::CLOCK_MONOTONIC)
      end
      return if @workers.empty?

      hard_shutdown
    end",""
Sidekiq::Manager,processor_stopped,(Sidekiq::Processor) -> XXX,,"def processor_stopped(processor)
      @plock.synchronize do
        @workers.delete(processor)
      end
    end",""
Sidekiq::Manager,processor_died,"(Sidekiq::Processor, XXX) -> XXX",,"def processor_died(processor, reason)
      @plock.synchronize do
        @workers.delete(processor)
        unless @done
          p = Processor.new(self)
          @workers << p
          p.start
        end
      end
    end",""
Sidekiq::Manager,stopped?,() -> (false or true),,"def stopped?
      @done
    end",""
Sidekiq::Manager,hard_shutdown,() -> Set<Sidekiq::Processor>,,"def hard_shutdown
      # We've reached the timeout and we still have busy workers.
      # They must die but their jobs shall live on.
      cleanup = nil
      @plock.synchronize do
        cleanup = @workers.dup
      end

      if cleanup.size > 0
        jobs = cleanup.map { |p| p.job }.compact

        logger.warn { ""Terminating #{cleanup.size} busy worker threads"" }
        logger.warn { ""Work still in progress #{jobs.inspect}"" }

        # Re-enqueue unfinished jobs
        # NOTE: You may notice that we may push a job back to redis before
        # the worker thread is terminated. This is ok because Sidekiq's
        # contract says that jobs are run AT LEAST once. Process termination
        # is delayed until we're certain the jobs are back in Redis because
        # it is worse to lose a job than to run it twice.
        strategy = (@options[:fetch] || Sidekiq::BasicFetch)
        strategy.bulk_requeue(jobs, @options)
      end

      cleanup.each do |processor|
        processor.kill
      end
    end",""
Sidekiq::Monitor::Status,display,(?((String or Symbol))) -> Object,,"def display(section = nil)
      section ||= ""all""
      unless VALID_SECTIONS.include? section
        puts ""I don't know how to check the status of '#{section}'!""
        puts ""Try one of these: #{VALID_SECTIONS.join("", "")}""
        return
      end
      send(section)
    rescue => e
      puts ""Couldn't get status: #{e}""
    end",""
Sidekiq::Monitor::Status,all,() -> XXX,,"def all
      version
      puts
      overview
      puts
      processes
      puts
      queues
    end",""
Sidekiq::Monitor::Status,version,() -> nil,,"def version
      puts ""Sidekiq #{Sidekiq::VERSION}""
      puts Time.now.utc
    end",""
Sidekiq::Monitor::Status,overview,() -> nil,,"def overview
      puts ""---- Overview ----""
      puts ""  Processed: #{delimit stats.processed}""
      puts ""     Failed: #{delimit stats.failed}""
      puts ""       Busy: #{delimit stats.workers_size}""
      puts ""   Enqueued: #{delimit stats.enqueued}""
      puts ""    Retries: #{delimit stats.retry_size}""
      puts ""  Scheduled: #{delimit stats.scheduled_size}""
      puts ""       Dead: #{delimit stats.dead_size}""
    end",""
Sidekiq::Monitor::Status,processes,() -> Enumerable<XXX>,,"def processes
      puts ""---- Processes (#{process_set.size}) ----""
      process_set.each_with_index do |process, index|
        puts ""#{process[""identity""]} #{tags_for(process)}""
        puts ""  Started: #{Time.at(process[""started_at""])} (#{time_ago(process[""started_at""])})""
        puts ""  Threads: #{process[""concurrency""]} (#{process[""busy""]} busy)""
        puts ""   Queues: #{split_multiline(process[""queues""].sort, pad: 11)}""
        puts """" unless (index + 1) == process_set.size
      end
    end",""
